,gamepk,game_time,stadium,time_zone,field_type,roof_type,weather_sky,temperature,wind,attendance,game_duration,away_final_score,home_final_score,innings_final,pitch_start_time,pitch_end_time,total_half_inning_runs,runs_to_start,runs_to_end,inning,is_top_inning,away_score,home_score,batter,bat_side,pitcher,pitch_hand,pitch_result,pitch_result_code,pitch_type_code,pitch_type_description,balls,strikes,outs,pitch_index,pitch_start_speed,pitch_end_speed,strike_zone_top,strike_zone_bottom,zone,type_confidence,plate_time,extension,px_min,px_max,pz_min,pz_max,px,pz,breaks_angle,breaks_length,breaks_y,break_vertical,break_vertical_induced,break_horizontal,spin_rate,spin_direction,is_first_base,is_second_base,is_third_base,umpire_run_favor,umpire_wp_favor,batted_ball_xba,batted_ball_xslg,at_bat_event,at_bat_event_type,at_bat_description,at_bat_scorebook_notation,at_bat_rbi,batted_ball_launch_speed,batted_ball_launch_angle,batted_ball_total_distance,batted_ball_trajectory,batted_ball_hardness,batted_ball_location,batted_ball_coordinates_x,batted_ball_coordinates_y
293,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:11:35.815Z,2023-10-28T03:11:40.104Z,0,0,0,8,False,5,3,Josh Jung,Right,Kevin Ginkel,Right,Foul,F,SI,Sinker,0,0,2,0,92.9,84.5,3.64,1.74,1,2.0,0.4065105614367961,7.008672364047749,0.8293574046427954,-0.8293574046427954,1.6189759286905379,3.7610240713094623,-0.827851025500721,3.4160811541716067,34.8,6.0,24.0,-21.6,10.3,15.2,2255,213,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
294,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:12:06.980Z,2023-10-28T03:12:11.747Z,0,0,0,8,False,5,3,Josh Jung,Right,Kevin Ginkel,Right,Ball,B,FF,Four-Seam Fastball,0,1,2,1,94.5,86.1,3.7735628255183,1.82291105428732,12,0.92,0.3991440850399157,6.926470395310006,0.8293574046427954,-0.8293574046427954,1.7018869829778578,3.894586896827762,0.3597200924764494,4.091930854931246,26.4,3.6,24.0,-13.7,17.2,6.8,2409,213,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
295,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:12:28.043Z,2023-10-28T03:12:36.034Z,0,0,0,8,False,5,3,Josh Jung,Right,Kevin Ginkel,Right,"In play, out(s)",X,SI,Sinker,1,1,2,2,93.2,84.9,3.64,1.74,11,2.0,0.4048234383783109,7.078417080341136,0.8293574046427954,-0.8293574046427954,1.6189759286905379,3.7610240713094623,-1.0721537080263512,3.536450588772938,38.4,6.0,24.0,-20.6,11.0,16.4,2410,215,True,True,False,0.0,0.0,0.0930232558139534,0.0930232558139534,Groundout,field_out,"Josh Jung grounds out, shortstop Geraldo Perdomo to first baseman Christian Walker.",6-3,0.0,51.7,-20.0,11.0,ground_ball,medium,6,111.04,158.74
296,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:15:40.480Z,2023-10-28T03:15:43.865Z,0,0,0,9,True,5,3,Evan Longoria,Right,Jon Gray,Right,Called Strike,C,SL,Slider,0,0,0,1,87.5,81.0,3.55956812747439,1.72927746092433,4,0.9,0.42791653935304286,6.276724927603618,0.8293574046427954,-0.8293574046427954,1.6082533896148679,3.6805921987838524,-0.5057201333023593,2.850151694511958,9.6,7.2,24.0,-31.7,3.6,-5.5,2272,145,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
297,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:15:58.764Z,2023-10-28T03:16:01.764Z,0,0,0,9,True,5,3,Evan Longoria,Right,Jon Gray,Right,Swinging Strike,S,SL,Slider,0,1,0,2,87.3,81.1,3.66,1.73,14,0.9,0.42930033346143137,6.354676292176866,0.8293574046427954,-0.8293574046427954,1.6089759286905378,3.7810240713094623,0.1987342723056443,1.3370319491763858,6.0,7.2,24.0,-32.0,3.6,-3.4,2431,144,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
298,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:16:17.772Z,2023-10-28T03:16:23.488Z,0,0,0,9,True,5,3,Evan Longoria,Right,Jon Gray,Right,Swinging Strike,S,SL,Slider,0,2,0,3,89.1,82.7,3.66,1.73,14,0.9,0.42062910884923577,6.046433666567255,0.8293574046427954,-0.8293574046427954,1.6089759286905378,3.7810240713094623,0.40298266278378214,1.5918337659442556,7.2,6.0,24.0,-29.0,5.2,-3.6,2399,163,False,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Evan Longoria strikes out swinging.,Ks,0.0,,,,,,,,
299,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:19:25.328Z,2023-10-28T03:19:29.813Z,0,0,0,9,True,5,3,Geraldo Perdomo,Right,Will Smith,Left,Called Strike,C,SL,Slider,0,0,1,2,79.3,74.1,3.37242384951267,1.52968859132175,8,0.9,0.4718690657648663,5.86382591814715,0.8293574046427954,-0.8293574046427954,1.4086645200122878,3.493447920822132,0.1166916247497832,1.8870717016651826,13.2,9.6,24.0,-43.3,-0.4,10.6,2506,322,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
300,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:19:40.300Z,2023-10-28T03:19:44.140Z,0,0,0,9,True,5,3,Geraldo Perdomo,Right,Will Smith,Left,Foul,F,FF,Four-Seam Fastball,0,1,1,3,90.3,83.2,3.41,1.57,2,0.88,0.41566034822241704,5.97990512967601,0.8293574046427954,-0.8293574046427954,1.448975928690538,3.5310240713094623,0.12372114866158157,3.0594713557843383,22.8,3.6,24.0,-17.0,16.3,-7.1,2226,148,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
301,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:20:03.505Z,2023-10-28T03:20:06.505Z,0,0,0,9,True,5,3,Geraldo Perdomo,Right,Will Smith,Left,Ball,B,SL,Slider,0,2,1,4,80.6,75.3,3.26552435274482,1.47638979430023,13,0.9,0.466216839584793,5.9793560615240455,0.8293574046427954,-0.8293574046427954,1.3553657229907679,3.3865484240542822,-0.3086404967809043,0.0036915267478328647,8.4,10.8,24.0,-45.6,-3.6,6.8,2610,332,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
302,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:20:24.716Z,2023-10-28T03:20:28.055Z,0,0,0,9,True,5,3,Geraldo Perdomo,Right,Will Smith,Left,Ball,B,SL,Slider,1,2,1,5,80.9,75.6,3.23880387667375,1.47638979430023,13,0.9,0.4640729166705464,6.2096480701016965,0.8293574046427954,-0.8293574046427954,1.3553657229907679,3.359827947983212,-1.4216034537168352,0.496433878513419,7.2,9.6,24.0,-43.2,-1.7,6.1,2505,332,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
303,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:20:46.780Z,2023-10-28T03:20:54.378Z,0,0,0,9,True,5,3,Geraldo Perdomo,Right,Will Smith,Left,"In play, out(s)",X,FF,Four-Seam Fastball,2,2,1,6,91.3,83.9,3.41,1.57,5,0.9,0.4119061845284806,6.033484854522346,0.8293574046427954,-0.8293574046427954,1.448975928690538,3.5310240713094623,-0.029338598138517566,2.439889896129334,16.8,3.6,24.0,-18.0,14.8,-5.4,2171,146,False,False,False,0.0,0.0,0.0696517412935323,0.0696517412935323,Groundout,field_out,"Geraldo Perdomo grounds out, third baseman Josh Jung to first baseman Nathaniel Lowe.",5-3,0.0,82.1,-42.0,4.0,ground_ball,medium,5,104.72,160.91
304,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:21:21.658Z,2023-10-28T03:21:25.457Z,0,0,0,9,True,5,3,Corbin Carroll,Left,Will Smith,Left,Ball,B,SL,Slider,0,0,2,0,80.7,73.7,3.18536809437677,1.5563395920191,11,0.9,0.46732508531685735,5.842398870205666,0.8293574046427954,-0.8293574046427954,1.435315520709638,3.306392165686232,-0.1144079185493219,3.9342877796682223,14.4,8.4,24.0,-37.4,4.7,9.8,2331,318,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
305,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:21:36.763Z,2023-10-28T03:21:44.528Z,0,0,0,9,True,5,3,Corbin Carroll,Left,Will Smith,Left,"In play, out(s)",X,SL,Slider,1,0,2,1,79.2,72.9,3.12,1.49,4,0.9,0.47570663985884565,6.313575149420134,0.8293574046427954,-0.8293574046427954,1.3689759286905379,3.2410240713094622,-0.3712731442763432,2.2687731212643127,14.4,9.6,24.0,-42.0,1.7,10.8,2494,317,False,False,False,0.0,0.0,0.6683467741935484,1.545866935483871,Lineout,field_out,Corbin Carroll lines out sharply to right fielder Adolis Garcia.,L9,0.0,106.4,19.0,354.0,line_drive,hard,9,198.96,75.79
306,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:25:04.158Z,2023-10-28T03:25:07.889Z,2,0,2,9,False,5,3,Leody Taveras,Left,Paul Sewald,Right,Called Strike,C,FF,Four-Seam Fastball,0,0,0,2,90.7,82.8,3.69257900567885,1.82218768562879,11,0.89,0.4153097377956323,5.725707836960324,0.8293574046427954,-0.8293574046427954,1.7011636143193278,3.8136030769883122,-1.0254796592756208,3.1289919834189597,24.0,4.8,24.0,-21.4,12.0,9.5,2473,239,False,False,False,-0.0683751871070632,-0.0135982090757244,,,,,,,,,,,,,,,
307,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:25:18.602Z,2023-10-28T03:25:22.567Z,2,0,2,9,False,5,3,Leody Taveras,Left,Paul Sewald,Right,Ball,B,FF,Four-Seam Fastball,0,1,0,3,92.1,83.9,3.69329987245449,1.82291105428732,11,0.9,0.4096704419569952,5.978563246150536,0.8293574046427954,-0.8293574046427954,1.7018869829778578,3.8143239437639522,-0.23941049179484758,3.94945662395798,27.6,4.8,24.0,-18.2,14.2,9.7,2445,238,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
308,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:25:35.597Z,2023-10-28T03:25:40.714Z,2,0,2,9,False,5,3,Leody Taveras,Left,Paul Sewald,Right,Ball,B,FF,Four-Seam Fastball,1,1,0,4,91.9,83.7,3.66654958442039,1.8495746014833,11,0.9,0.410239815155232,5.942918982542354,0.8293574046427954,-0.8293574046427954,1.728550530173838,3.7875736557298523,-1.0006910172135801,3.220553715166888,19.2,4.8,24.0,-21.4,11.2,7.6,2550,240,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
309,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:25:53.004Z,2023-10-28T03:25:56.139Z,2,0,2,9,False,5,3,Leody Taveras,Left,Paul Sewald,Right,Ball,B,FF,Four-Seam Fastball,2,1,0,5,91.8,83.8,3.66654958442039,1.82291105428732,13,0.9,0.41037201265917567,6.085165300825829,0.8293574046427954,-0.8293574046427954,1.7018869829778578,3.7875736557298523,-1.239902440429408,2.2676866220099923,24.0,4.8,24.0,-19.7,12.8,8.6,2533,239,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
310,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:26:09.899Z,2023-10-28T03:26:13.544Z,2,0,2,9,False,5,3,Leody Taveras,Left,Paul Sewald,Right,Ball,B,FF,Four-Seam Fastball,3,1,0,6,92.4,84.2,3.69329987245449,1.8495746014833,11,0.9,0.40791798864598494,6.2387436377804475,0.8293574046427954,-0.8293574046427954,1.728550530173838,3.8143239437639522,-1.4967251799669061,2.841048901818358,31.2,4.8,24.0,-18.7,13.4,11.5,2498,241,False,False,False,0.0,0.0,,,Walk,walk,Leody Taveras walks.,BB,0.0,,,,,,,,
311,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:26:40.880Z,2023-10-28T03:26:43.886Z,2,0,2,9,False,5,3,Marcus Semien,Right,Paul Sewald,Right,Swinging Strike,S,ST,Sweeper,0,0,0,0,87.3,79.9,3.25,1.55,6,0.86,0.4318902971317162,5.929937600329179,0.8293574046427954,-0.8293574046427954,1.428975928690538,3.371024071309462,0.5465612716297191,2.6613529873300816,16.8,6.0,24.0,-24.4,11.6,-7.3,2619,122,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
312,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:26:56.166Z,2023-10-28T03:26:59.886Z,2,0,2,9,False,5,3,Marcus Semien,Right,Paul Sewald,Right,Foul,F,ST,Sweeper,0,1,0,1,85.8,78.8,3.25,1.55,8,0.88,0.438874470941891,6.369393915174439,0.8293574046427954,-0.8293574046427954,1.428975928690538,3.371024071309462,-0.17007030713241186,1.6813370486880355,10.8,7.2,24.0,-31.6,5.6,-6.0,2589,106,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
313,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:27:19.712Z,2023-10-28T03:27:25.234Z,2,0,2,9,False,5,3,Marcus Semien,Right,Paul Sewald,Right,Swinging Strike,S,FF,Four-Seam Fastball,0,2,0,2,91.8,83.0,3.25,1.55,1,0.9,0.41213370833811913,6.324781840101028,0.8293574046427954,-0.8293574046427954,1.428975928690538,3.371024071309462,-0.7190612146880774,3.3922749674766606,30.0,4.8,24.0,-17.3,15.5,10.0,2494,234,True,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Marcus Semien strikes out swinging.,Ks,0.0,,,,,,,,
314,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:27:48.037Z,2023-10-28T03:28:12.988Z,2,0,2,9,False,5,3,Corey Seager,Left,Paul Sewald,Right,"In play, run(s)",E,FF,Four-Seam Fastball,0,0,1,0,93.6,84.7,3.47,1.52,3,0.9,0.4045816766101229,6.304619503430081,0.8293574046427954,-0.8293574046427954,1.3989759286905379,3.5910240713094623,0.2484530843898781,3.3168820361738525,36.0,4.8,24.0,-15.4,16.2,10.9,2570,241,True,False,False,0.0,0.0,0.9466666666666668,3.7466666666666666,Home Run,home_run,Corey Seager homers (4) on a fly ball to right field. Leody Taveras scores.,HR,2.0,112.6,33.0,418.0,fly_ball,medium,9,227.69,62.68
315,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:28:44.050Z,2023-10-28T03:28:49.689Z,2,2,0,9,False,5,5,Evan Carter,Left,Paul Sewald,Right,Called Strike,C,ST,Sweeper,0,0,1,0,85.9,78.2,3.7735628255183,1.79624870627556,4,0.88,0.43952370069049485,6.50277717144549,0.8293574046427954,-0.8293574046427954,1.675224634966098,3.894586896827762,-0.6721879492846468,2.5359354410733497,15.6,6.0,24.0,-25.7,11.6,-7.3,2570,128,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
316,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:29:00.175Z,2023-10-28T03:29:03.255Z,2,2,0,9,False,5,5,Evan Carter,Left,Paul Sewald,Right,Foul,F,FF,Four-Seam Fastball,0,1,1,1,93.3,84.9,3.6,1.72,1,0.9,0.40436065333292737,6.485683232880571,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.7210240713094622,-0.635974676820923,3.5631908441368436,39.6,4.8,24.0,-15.0,16.6,12.5,2588,241,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
317,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:29:39.162Z,2023-10-28T03:29:42.162Z,2,2,0,9,False,5,5,Evan Carter,Left,Paul Sewald,Right,Ball,B,FF,Four-Seam Fastball,0,2,1,3,93.6,85.2,3.72005216387848,1.7695875455133,11,0.9,0.4023323746492222,5.97702680515021,0.8293574046427954,-0.8293574046427954,1.648563474203838,3.841076235187942,-2.7636918599743336,3.7549352310121566,38.4,4.8,24.0,-17.9,13.3,14.2,2561,238,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
318,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:29:58.362Z,2023-10-28T03:30:01.362Z,2,2,0,9,False,5,5,Evan Carter,Left,Paul Sewald,Right,Foul,F,FF,Four-Seam Fastball,1,2,1,4,94.0,85.8,3.6,1.72,11,0.9,0.40074205913802796,6.233345086955185,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.7210240713094622,-0.9076536973184656,3.0610941119439765,37.2,4.8,24.0,-16.9,14.0,12.7,2561,234,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
319,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:30:17.408Z,2023-10-28T03:30:20.408Z,2,2,0,9,False,5,5,Evan Carter,Left,Paul Sewald,Right,Foul,F,FF,Four-Seam Fastball,1,2,1,5,93.2,85.0,3.6,1.72,1,0.9,0.40444233721736467,6.578950636018323,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.7210240713094622,-0.5527340795797157,3.2589576462968024,21.6,4.8,24.0,-19.2,12.5,7.6,2535,237,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
320,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:30:40.947Z,2023-10-28T03:30:44.642Z,2,2,0,9,False,5,5,Evan Carter,Left,Paul Sewald,Right,Swinging Strike,S,ST,Sweeper,1,2,1,6,86.0,77.5,3.6,1.72,8,0.9,0.4415230015621936,6.365035348580135,0.8293574046427954,-0.8293574046427954,1.5989759286905378,3.7210240713094622,-0.16833382622098592,2.204483730377653,26.4,7.2,24.0,-26.4,11.3,-13.1,2489,102,False,False,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Evan Carter strikes out swinging.,Ks,0.0,,,,,,,,
321,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:31:11.637Z,2023-10-28T03:31:15.590Z,2,2,0,9,False,5,5,Adolis García,Right,Paul Sewald,Right,Called Strike,C,FF,Four-Seam Fastball,0,0,2,0,93.0,84.7,3.31897055155782,1.5563395920191,5,0.9,0.4061213864573454,6.34812391025876,0.8293574046427954,-0.8293574046427954,1.435315520709638,3.439994622867282,0.07845698130005123,2.542292471432032,36.0,4.8,24.0,-16.7,15.1,12.2,2593,237,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
322,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:31:28.212Z,2023-10-28T03:31:33.173Z,2,2,0,9,False,5,5,Adolis García,Right,Paul Sewald,Right,Foul,F,ST,Sweeper,0,1,2,1,86.0,78.1,3.41,1.66,14,0.9,0.441187284223449,6.418327259211127,0.8293574046427954,-0.8293574046427954,1.5389759286905378,3.5310240713094623,0.9662695726308126,1.6922852557364183,26.4,8.4,24.0,-31.2,6.4,-16.0,2645,65,False,False,False,0.0,0.0,,,,,,,,,,,,,,,
323,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:32:05.408Z,2023-10-28T03:32:10.933Z,2,2,0,9,False,5,5,Adolis García,Right,Paul Sewald,Right,Hit By Pitch,H,FF,Four-Seam Fastball,0,2,2,3,92.3,83.8,3.41,1.66,11,0.9,0.408759729289105,6.3526136772044595,0.8293574046427954,-0.8293574046427954,1.5389759286905378,3.5310240713094623,-1.572193164145114,3.673499122462462,32.4,4.8,24.0,-19.4,12.8,12.5,2521,231,False,False,False,0.0,0.0,,,Hit By Pitch,hit_by_pitch,Adolis Garcia hit by pitch.,HBP,0.0,,,,,,,,
324,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:33:24.397Z,2023-10-28T03:33:30.902Z,2,2,0,9,False,5,5,Mitch Garver,Right,Paul Sewald,Right,Ball,B,FF,Four-Seam Fastball,0,0,2,1,92.4,83.8,3.4793522472526,1.52968859132175,11,0.9,0.4087740759432581,5.944917733974753,0.8293574046427954,-0.8293574046427954,1.4086645200122878,3.6003763185620623,-0.9832003023888536,4.128371472451053,33.6,4.8,24.0,-16.3,16.0,10.9,2536,234,True,False,False,0.0,0.0,,,,,,,,,,,,,,,
325,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:34:35.827Z,2023-10-28T03:34:39.071Z,2,2,0,9,False,5,5,Austin Hedges,Right,Paul Sewald,Right,Swinging Strike,S,ST,Sweeper,0,0,2,0,84.6,76.9,3.24,1.48,6,0.9,0.4477124973557465,6.556132600000098,0.8293574046427954,-0.8293574046427954,1.3589759286905378,3.3610240713094623,0.6173458215154712,2.1707762023629065,26.4,7.2,24.0,-28.6,10.2,-14.3,2488,108,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
326,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:34:52.818Z,2023-10-28T03:34:55.818Z,2,2,0,9,False,5,5,Austin Hedges,Right,Paul Sewald,Right,Swinging Strike,S,ST,Sweeper,0,1,2,1,84.9,77.3,3.24,1.48,14,0.9,0.4464250108633725,6.594736731478684,0.8293574046427954,-0.8293574046427954,1.3589759286905378,3.3610240713094623,0.8495757612546243,1.4689655225884557,20.4,7.2,24.0,-30.1,8.3,-11.6,2603,103,True,True,False,0.0,0.0,,,,,,,,,,,,,,,
327,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:35:12.622Z,2023-10-28T03:35:19.337Z,2,2,0,9,False,5,5,Austin Hedges,Right,Paul Sewald,Right,Swinging Strike,S,ST,Sweeper,0,2,2,2,85.2,77.7,3.24,1.48,9,0.86,0.44369310824928165,6.39257090808941,0.8293574046427954,-0.8293574046427954,1.3589759286905378,3.3610240713094623,0.3558878168993915,1.7052112332987388,9.6,6.0,24.0,-26.9,11.0,-4.6,2538,113,True,True,False,0.0,0.0,0.0,0.0,Strikeout,strikeout,Austin Hedges strikes out swinging.,Ks,0.0,,,,,,,,
328,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:38:07.908Z,2023-10-28T03:38:11.345Z,0,0,0,10,True,5,5,Ketel Marte,Left,José Leclerc,Right,Called Strike,C,CH,Changeup,0,0,0,1,88.9,81.4,3.72005216387848,1.8495746014833,7,2.0,0.4239282077801274,5.094364461513169,0.8293574046427954,-0.8293574046427954,1.728550530173838,3.841076235187942,-0.524054017382193,1.989212760125165,32.4,6.0,24.0,-24.6,10.1,15.5,1980,211,False,True,False,0.0,0.0,,,,,,,,,,,,,,,
329,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:38:21.120Z,2023-10-28T03:38:26.266Z,0,0,0,10,True,5,5,Ketel Marte,Left,José Leclerc,Right,Ball,B,FF,Four-Seam Fastball,0,1,0,2,96.7,88.2,3.74680647582199,1.8495746014833,14,2.0,0.39027625353953166,5.299612640543304,0.8293574046427954,-0.8293574046427954,1.728550530173838,3.8678305471314522,0.9468558429049754,2.0288721282700983,25.2,2.4,24.0,-11.4,18.0,5.2,2558,211,False,True,False,0.0,0.0,,,,,,,,,,,,,,,
330,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:38:36.172Z,2023-10-28T03:38:40.072Z,0,0,0,10,True,5,5,Ketel Marte,Left,José Leclerc,Right,Called Strike,C,FF,Four-Seam Fastball,1,1,0,3,96.0,87.3,3.66654958442039,1.79624870627556,8,2.0,0.3934073302409318,5.105197091029226,0.8293574046427954,-0.8293574046427954,1.675224634966098,3.7875736557298523,0.24162782512880918,1.9502459439832542,21.6,2.4,24.0,-10.7,19.2,4.2,2513,209,False,True,False,0.0,0.0,,,,,,,,,,,,,,,
331,748542,2023-10-28T00:05:00Z,Globe Life Field,-5,Artificial Turf,Retractable,Roof Closed,73,"0 mph, None",42472,242,5,6,11,2023-10-28T03:38:52.542Z,2023-10-28T03:38:55.542Z,0,0,0,10,True,5,5,Ketel Marte,Left,José Leclerc,Right,Foul,F,CH,Changeup,1,2,0,4,89.4,81.7,3.58,1.71,13,2.0,0.4221386664382152,5.304902346112786,0.8293574046427954,-0.8293574046427954,1.5889759286905378,3.701024071309462,-0.7525471847851573,1.6165866044347827,37.2,6.0,24.0,-21.0,13.4,16.2,2153,206,False,True,False,0.0,0.0,,,,,,,,,,,,,,,
